id,n_lines_gt,n_lines_pred,n_line_cmds_gt,n_line_cmds_pred,gt_h,gt_v,pred_h,pred_v,ratio_h_sample,ratio_v_sample,par_recall_hits,par_recall_denom,par_recall_index_aligned,perp_recall_hits,perp_recall_denom,perp_recall_index_aligned,pair_recall_extrude_count_mismatch,pair_recall_extrudes_skipped_line_mismatch,parse_ok_gt,parse_ok_pred
00003550,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003558,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003587,16,16,16,16,4,12,4,11,1.0,0.9166666666666666,39,48,0.8125,22,24,0.9166666666666666,False,0,True,True
00003593,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003649,4,4,4,4,0,0,0,1,,,1,2,0.5,0,0,,False,0,True,True
00003666,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003676,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003681,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003682,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003683,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003689,18,16,18,15,0,6,2,6,,1.0,0,0,,0,0,,True,3,True,True
00003709,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00003710,5,5,5,5,3,2,3,1,1.0,0.5,3,4,0.75,3,6,0.5,False,0,True,True
00003763,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003766,8,9,8,8,4,4,4,3,1.0,0.75,0,0,,0,0,,False,1,True,True
00003775,1,1,1,1,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00003801,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003802,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003803,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003805,6,6,6,6,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00003810,8,8,8,8,6,0,5,0,0.8333333333333334,,0,1,0.0,0,0,,False,0,True,True
00003811,2,2,2,2,0,0,0,1,,,0,0,,0,0,,False,0,True,True
00003812,2,2,2,2,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003813,12,13,10,11,0,2,1,3,,1.5,1,1,1.0,6,9,0.6666666666666666,False,1,True,True
00003823,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00003843,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003847,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00003857,10,10,10,10,4,5,4,5,1.0,1.0,12,16,0.75,20,20,1.0,False,0,True,True
00003858,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003867,20,17,20,17,8,12,8,9,1.0,0.75,32,32,1.0,40,40,1.0,False,3,True,True
00003869,10,10,10,10,5,5,5,4,1.0,0.8,16,20,0.8,20,25,0.8,False,0,True,True
00003884,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00003891,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00003952,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003954,6,6,6,6,4,2,4,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00003961,10,10,10,10,6,4,6,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00003988,10,10,10,10,2,8,2,8,1.0,1.0,9,9,1.0,8,8,1.0,False,0,True,True
00004033,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004035,30,30,30,30,12,8,8,9,0.6666666666666666,1.125,14,37,0.3783783783783784,17,32,0.53125,False,0,True,True
00004040,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00004043,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004053,14,15,14,14,8,4,6,3,0.75,0.75,0,0,,0,0,,False,1,True,True
00004055,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004062,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004064,6,6,6,6,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00004078,6,6,6,6,2,0,2,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00004089,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004094,7,7,7,7,2,0,2,1,1.0,,0,0,,0,0,,False,0,True,True
00004114,18,18,18,18,0,6,3,7,,1.1666666666666667,7,33,0.21212121212121213,0,0,,False,0,True,True
00004115,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004117,14,13,14,11,7,7,5,6,0.7142857142857143,0.8571428571428571,6,6,1.0,9,9,1.0,False,3,True,True
00004118,12,7,12,7,10,2,5,2,0.5,1.0,2,2,1.0,4,4,1.0,False,5,True,True
00004125,14,14,14,14,4,10,4,10,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004126,10,10,10,10,6,4,6,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004132,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004141,18,18,18,18,8,10,6,9,0.75,0.9,23,45,0.5111111111111111,41,52,0.7884615384615384,False,0,True,True
00004154,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004252,5,5,5,5,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00004255,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004261,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004267,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004274,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004276,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004280,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004282,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004283,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004296,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004297,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004298,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004303,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004308,9,9,9,9,2,7,2,7,1.0,1.0,5,5,1.0,4,4,1.0,False,0,True,True
00004320,9,9,9,9,2,7,2,7,1.0,1.0,5,5,1.0,4,4,1.0,False,0,True,True
00004321,11,12,11,12,6,5,3,5,0.5,1.0,5,9,0.5555555555555556,6,12,0.5,False,1,True,True
00004323,11,12,11,12,6,5,3,5,0.5,1.0,5,9,0.5555555555555556,6,12,0.5,False,1,True,True
00004333,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004334,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004335,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00004339,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004342,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00004348,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004349,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004383,6,6,6,6,0,0,0,0,,,3,3,1.0,0,0,,False,0,True,True
00004406,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004409,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004423,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00004433,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004435,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004454,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004465,22,23,22,20,11,11,7,9,0.6363636363636364,0.8181818181818182,4,26,0.15384615384615385,27,34,0.7941176470588235,False,1,True,True
00004470,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00004495,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004520,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00004529,16,16,16,16,8,8,8,8,1.0,1.0,16,16,1.0,24,24,1.0,False,0,True,True
00004533,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004598,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004607,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004610,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004629,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00004640,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00004643,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004677,6,6,6,6,2,0,2,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00004680,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004688,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00004694,5,5,5,5,2,2,3,2,1.5,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004698,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004700,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004747,10,10,10,10,2,2,2,2,1.0,1.0,2,3,0.6666666666666666,4,4,1.0,False,0,True,True
00004753,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004817,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004917,11,11,11,11,6,5,6,5,1.0,1.0,11,11,1.0,16,16,1.0,False,0,True,True
00004929,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004934,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004935,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004938,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00004955,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00004956,8,8,8,8,0,0,2,0,,,0,2,0.0,0,0,,False,0,True,True
00004965,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00004981,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00004983,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005002,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005017,6,6,6,6,0,2,0,2,,1.0,3,3,1.0,0,0,,False,0,True,True
00005041,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005042,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005044,12,12,12,12,6,6,5,6,0.8333333333333334,1.0,2,2,1.0,6,6,1.0,False,2,True,True
00005049,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005057,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00005062,4,4,4,4,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00005081,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005084,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005085,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005087,6,6,6,6,0,2,0,2,,1.0,3,3,1.0,0,0,,False,0,True,True
00005107,6,6,6,6,0,0,0,2,,,0,0,,0,0,,False,0,True,True
00005108,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005110,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00005116,6,5,6,2,2,4,0,2,0.0,0.5,0,0,,0,0,,True,3,True,True
00005125,6,6,6,6,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00005140,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005143,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005148,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005161,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005191,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005192,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005193,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005194,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005196,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00005204,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005244,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005277,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005311,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005312,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005314,10,9,10,9,2,6,4,5,2.0,0.8333333333333334,3,3,1.0,2,2,1.0,False,1,True,True
00005316,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005317,3,3,3,3,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00005318,3,3,3,3,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00005319,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005321,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005322,5,5,5,5,2,0,2,1,1.0,,1,1,1.0,2,4,0.5,False,0,True,True
00005324,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005334,12,12,12,12,4,6,5,6,1.25,1.0,5,5,1.0,8,8,1.0,False,0,True,True
00005338,9,9,9,9,4,5,4,5,1.0,1.0,6,6,1.0,10,10,1.0,False,0,True,True
00005341,8,9,8,9,3,3,5,2,1.6666666666666667,0.6666666666666666,2,2,1.0,4,4,1.0,False,1,True,True
00005343,10,10,10,10,2,8,2,7,1.0,0.875,5,9,0.5555555555555556,3,8,0.375,False,0,True,True
00005346,11,13,11,12,7,4,6,4,0.8571428571428571,1.0,2,2,1.0,4,4,1.0,False,1,True,True
00005355,20,20,20,20,10,10,10,10,1.0,1.0,10,10,1.0,20,20,1.0,False,0,True,True
00005358,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005397,12,12,12,12,8,2,7,3,0.875,1.5,12,17,0.7058823529411765,12,12,1.0,False,0,True,True
00005399,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005408,24,24,24,24,12,10,12,10,1.0,1.0,10,11,0.9090909090909091,24,25,0.96,False,0,True,True
00005413,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005414,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005415,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005419,8,8,8,8,0,2,1,2,,1.0,1,2,0.5,0,0,,False,0,True,True
00005420,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005421,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005422,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005442,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005463,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005465,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005466,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005496,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005497,16,16,16,16,10,6,10,6,1.0,1.0,20,20,1.0,20,20,1.0,False,0,True,True
00005498,8,8,8,8,6,2,6,2,1.0,1.0,16,16,1.0,12,12,1.0,False,0,True,True
00005502,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005560,5,5,5,5,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00005562,5,5,5,5,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00005564,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005568,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00005569,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00005597,16,16,16,16,8,8,8,7,1.0,0.875,13,16,0.8125,24,24,1.0,False,0,True,True
00005600,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005609,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005629,16,16,16,16,8,8,7,7,0.875,0.875,10,16,0.625,21,24,0.875,False,0,True,True
00005633,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005649,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005651,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005653,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005654,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005655,6,6,6,6,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00005656,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005658,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00005659,4,4,4,4,0,0,0,0,,,2,2,1.0,0,0,,False,0,True,True
00005660,22,22,22,22,11,10,11,9,1.0,0.9,27,30,0.9,35,40,0.875,False,0,True,True
00005670,14,15,14,14,6,4,5,4,0.8333333333333334,1.0,1,4,0.25,4,6,0.6666666666666666,False,1,True,True
00005686,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005689,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00005690,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005699,36,36,36,36,18,18,16,18,0.8888888888888888,1.0,16,18,0.8888888888888888,32,36,0.8888888888888888,False,0,True,True
00005705,14,14,14,13,8,6,7,6,0.875,1.0,4,6,0.6666666666666666,12,12,1.0,False,0,True,True
00005706,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005707,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005721,3,3,3,3,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00005723,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005724,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005725,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005727,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005733,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005734,14,14,14,14,6,8,5,7,0.8333333333333334,0.875,13,18,0.7222222222222222,21,24,0.875,False,0,True,True
00005739,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005740,14,16,14,12,6,8,4,7,0.6666666666666666,0.875,0,0,,1,3,0.3333333333333333,False,3,True,True
00005762,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005764,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005767,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005780,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00005782,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005783,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005785,14,13,14,12,6,8,3,8,0.5,1.0,3,9,0.3333333333333333,6,10,0.6,False,1,True,True
00005787,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005791,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005793,6,6,6,6,2,3,2,3,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00005826,20,20,20,20,9,9,9,9,1.0,1.0,12,13,0.9230769230769231,20,20,1.0,False,0,True,True
00005837,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005851,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005852,20,22,20,22,7,12,8,10,1.1428571428571428,0.8333333333333334,16,27,0.5925925925925926,30,30,1.0,False,1,True,True
00005884,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005885,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005892,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00005893,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00005894,15,15,15,15,6,6,6,6,1.0,1.0,4,4,1.0,10,10,1.0,False,0,True,True
00005899,20,20,20,20,10,10,10,10,1.0,1.0,10,10,1.0,20,20,1.0,False,0,True,True
00005904,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00005907,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005915,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00005916,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005918,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00005920,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005921,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005929,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005933,12,12,12,12,2,2,3,3,1.5,1.5,2,18,0.1111111111111111,4,16,0.25,False,0,True,True
00005951,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005952,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005956,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005959,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005961,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005962,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005963,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005964,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00005984,9,9,9,9,4,1,5,1,1.25,1.0,6,6,1.0,4,4,1.0,False,0,True,True
00006003,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00006007,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00006008,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00006010,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006013,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006014,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006070,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006109,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00006135,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00006136,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00006137,8,8,4,4,2,2,2,2,1.0,1.0,2,2,1.0,26,26,1.0,False,0,True,True
00006190,12,12,12,12,6,6,6,5,1.0,0.8333333333333334,25,30,0.8333333333333334,30,36,0.8333333333333334,False,0,True,True
00006200,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006211,6,6,6,6,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00006212,6,6,6,6,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00006215,3,3,3,3,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00006216,9,8,9,8,4,3,4,3,1.0,1.0,1,1,1.0,3,3,1.0,False,1,True,True
00006218,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006222,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006224,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00006225,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00006226,11,11,11,11,6,5,6,5,1.0,1.0,11,11,1.0,16,16,1.0,False,0,True,True
00006229,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00006291,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
